Month,Animal,State,Count
1988-06-01,Sheep,New South Wales,188000.0
1988-07-01,Sheep,New South Wales,187400.0
1988-08-01,Sheep,New South Wales,306000.0
1988-09-01,Sheep,New South Wales,337500.0
1988-10-01,Sheep,New South Wales,344200.0
1988-11-01,Sheep,New South Wales,393300.0
1988-12-01,Sheep,New South Wales,318900.0
1989-01-01,Sheep,New South Wales,376000.0
1989-02-01,Sheep,New South Wales,450700.0
1989-03-01,Sheep,New South Wales,266200.0
1989-04-01,Sheep,New South Wales,281800.0
1989-05-01,Sheep,New South Wales,300100.0
1989-06-01,Sheep,New South Wales,232500.0
1989-07-01,Sheep,New South Wales,305900.0
1989-08-01,Sheep,New South Wales,416800.0
1989-09-01,Sheep,New South Wales,395600.0
1989-10-01,Sheep,New South Wales,397100.0
1989-11-01,Sheep,New South Wales,450100.0
1989-12-01,Sheep,New South Wales,388200.0
1990-01-01,Sheep,New South Wales,485700.0
1990-02-01,Sheep,New South Wales,462500.0
1990-03-01,Sheep,New South Wales,574000.0
1990-04-01,Sheep,New South Wales,345500.0
1990-05-01,Sheep,New South Wales,442000.0
1990-06-01,Sheep,New South Wales,357800.0
1990-07-01,Sheep,New South Wales,359900.0
1990-08-01,Sheep,New South Wales,409200.0
1990-09-01,Sheep,New South Wales,416700.0
1990-10-01,Sheep,New South Wales,481600.0
1990-11-01,Sheep,New South Wales,413100.0
1990-12-01,Sheep,New South Wales,396000.0
1991-01-01,Sheep,New South Wales,542000.0
1991-02-01,Sheep,New South Wales,551200.0
1991-03-01,Sheep,New South Wales,548400.0
1991-04-01,Sheep,New South Wales,479500.0
1991-05-01,Sheep,New South Wales,492400.0
1991-06-01,Sheep,New South Wales,336500.0
1991-07-01,Sheep,New South Wales,391100.0
1991-08-01,Sheep,New South Wales,419900.0
1991-09-01,Sheep,New South Wales,460000.0
1991-10-01,Sheep,New South Wales,522600.0
1991-11-01,Sheep,New South Wales,586400.0
1991-12-01,Sheep,New South Wales,515200.00000000006
1992-01-01,Sheep,New South Wales,591300.0
1992-02-01,Sheep,New South Wales,591500.0
1992-03-01,Sheep,New South Wales,624900.0
1992-04-01,Sheep,New South Wales,509900.0
1992-05-01,Sheep,New South Wales,453900.0
1992-06-01,Sheep,New South Wales,423700.0
1992-07-01,Sheep,New South Wales,418200.0
1992-08-01,Sheep,New South Wales,389400.0
1992-09-01,Sheep,New South Wales,457300.0
1992-10-01,Sheep,New South Wales,454800.0
1992-11-01,Sheep,New South Wales,373600.0
1992-12-01,Sheep,New South Wales,474800.0
1993-01-01,Sheep,New South Wales,407500.0
1993-02-01,Sheep,New South Wales,471000.0
1993-03-01,Sheep,New South Wales,535000.0
1993-04-01,Sheep,New South Wales,402100.0
1993-05-01,Sheep,New South Wales,450000.0
1993-06-01,Sheep,New South Wales,399900.0
1993-07-01,Sheep,New South Wales,448600.0
1993-08-01,Sheep,New South Wales,459800.0
1993-09-01,Sheep,New South Wales,511500.0
1993-10-01,Sheep,New South Wales,512299.99999999994
1993-11-01,Sheep,New South Wales,563100.0
1993-12-01,Sheep,New South Wales,504800.0
1994-01-01,Sheep,New South Wales,512799.99999999994
1994-02-01,Sheep,New South Wales,535800.0
1994-03-01,Sheep,New South Wales,523500.0
1994-04-01,Sheep,New South Wales,471800.0
1994-05-01,Sheep,New South Wales,543300.0
1994-06-01,Sheep,New South Wales,479600.0
1994-07-01,Sheep,New South Wales,472200.0
1994-08-01,Sheep,New South Wales,525000.0
1994-09-01,Sheep,New South Wales,648800.0
1994-10-01,Sheep,New South Wales,656000.0
1994-11-01,Sheep,New South Wales,704900.0
1994-12-01,Sheep,New South Wales,537600.0
1995-01-01,Sheep,New South Wales,534400.0
1995-02-01,Sheep,New South Wales,488900.0
1995-03-01,Sheep,New South Wales,560600.0
1995-04-01,Sheep,New South Wales,457500.0
1995-05-01,Sheep,New South Wales,557600.0
1995-06-01,Sheep,New South Wales,434300.0
1995-07-01,Sheep,New South Wales,454600.0
1995-08-01,Sheep,New South Wales,439100.0
1995-09-01,Sheep,New South Wales,436100.0
1995-10-01,Sheep,New South Wales,526400.0
1995-11-01,Sheep,New South Wales,412900.0
1995-12-01,Sheep,New South Wales,399900.0
1996-01-01,Sheep,New South Wales,505200.0
1996-02-01,Sheep,New South Wales,537300.0
1996-03-01,Sheep,New South Wales,557600.0
1996-04-01,Sheep,New South Wales,517700.00000000006
1996-05-01,Sheep,New South Wales,497300.0
1996-06-01,Sheep,New South Wales,396400.0
1996-07-01,Sheep,New South Wales,406300.0
1996-08-01,Sheep,New South Wales,367000.0
1996-09-01,Sheep,New South Wales,379100.0
1996-10-01,Sheep,New South Wales,467000.0
1996-11-01,Sheep,New South Wales,451400.0
1996-12-01,Sheep,New South Wales,393100.0
1997-01-01,Sheep,New South Wales,468400.0
1997-02-01,Sheep,New South Wales,478900.0
1997-03-01,Sheep,New South Wales,465800.0
1997-04-01,Sheep,New South Wales,514600.0
1997-05-01,Sheep,New South Wales,463600.0
1997-06-01,Sheep,New South Wales,386000.0
1997-07-01,Sheep,New South Wales,455500.0
1997-08-01,Sheep,New South Wales,425300.0
1997-09-01,Sheep,New South Wales,429500.0
1997-10-01,Sheep,New South Wales,555300.0
1997-11-01,Sheep,New South Wales,534700.0
1997-12-01,Sheep,New South Wales,506600.0
1998-01-01,Sheep,New South Wales,536500.0
1998-02-01,Sheep,New South Wales,596300.0
1998-03-01,Sheep,New South Wales,536500.0
1998-04-01,Sheep,New South Wales,454700.0
1998-05-01,Sheep,New South Wales,430200.0
1998-06-01,Sheep,New South Wales,441600.0
1998-07-01,Sheep,New South Wales,451500.0
1998-08-01,Sheep,New South Wales,422500.0
1998-09-01,Sheep,New South Wales,443500.0
1998-10-01,Sheep,New South Wales,508400.0
1998-11-01,Sheep,New South Wales,519299.99999999994
1998-12-01,Sheep,New South Wales,479000.0
1999-01-01,Sheep,New South Wales,466100.0
1999-02-01,Sheep,New South Wales,512000.0
1999-03-01,Sheep,New South Wales,467600.0
1999-04-01,Sheep,New South Wales,411500.0
1999-05-01,Sheep,New South Wales,440900.0
1999-06-01,Sheep,New South Wales,460900.0
1999-07-01,Sheep,New South Wales,452700.0
1999-08-01,Sheep,New South Wales,431600.0
1999-09-01,Sheep,New South Wales,436200.0
1999-10-01,Sheep,New South Wales,451900.0
1999-11-01,Sheep,New South Wales,441200.0
1999-12-01,Sheep,New South Wales,443600.0
2000-01-01,Sheep,New South Wales,438000.0
2000-02-01,Sheep,New South Wales,492900.0
2000-03-01,Sheep,New South Wales,485600.0
2000-04-01,Sheep,New South Wales,420200.0
2000-05-01,Sheep,New South Wales,445300.0
2000-06-01,Sheep,New South Wales,446300.0
2000-07-01,Sheep,New South Wales,437500.0
2000-08-01,Sheep,New South Wales,468200.0
2000-09-01,Sheep,New South Wales,468900.0
2000-10-01,Sheep,New South Wales,470800.0
2000-11-01,Sheep,New South Wales,495700.0
2000-12-01,Sheep,New South Wales,423100.0
2001-01-01,Sheep,New South Wales,506500.0
2001-02-01,Sheep,New South Wales,543000.0
2001-03-01,Sheep,New South Wales,577000.0
2001-04-01,Sheep,New South Wales,469500.0
2001-05-01,Sheep,New South Wales,531900.0
2001-06-01,Sheep,New South Wales,465600.0
2001-07-01,Sheep,New South Wales,509000.0
2001-08-01,Sheep,New South Wales,484800.0
2001-09-01,Sheep,New South Wales,449700.0
2001-10-01,Sheep,New South Wales,540800.0
2001-11-01,Sheep,New South Wales,538700.0
2001-12-01,Sheep,New South Wales,416400.0
2002-01-01,Sheep,New South Wales,547000.0
2002-02-01,Sheep,New South Wales,449200.0
2002-03-01,Sheep,New South Wales,453900.0
2002-04-01,Sheep,New South Wales,469400.0
2002-05-01,Sheep,New South Wales,477200.0
2002-06-01,Sheep,New South Wales,376400.0
2002-07-01,Sheep,New South Wales,534900.0
2002-08-01,Sheep,New South Wales,521200.00000000006
2002-09-01,Sheep,New South Wales,538500.0
2002-10-01,Sheep,New South Wales,594700.0
2002-11-01,Sheep,New South Wales,567700.0
2002-12-01,Sheep,New South Wales,473500.0
2003-01-01,Sheep,New South Wales,485800.0
2003-02-01,Sheep,New South Wales,462400.0
2003-03-01,Sheep,New South Wales,288700.0
2003-04-01,Sheep,New South Wales,289000.0
2003-05-01,Sheep,New South Wales,286800.0
2003-06-01,Sheep,New South Wales,239200.0
2003-07-01,Sheep,New South Wales,215700.0
2003-08-01,Sheep,New South Wales,185900.0
2003-09-01,Sheep,New South Wales,210000.0
2003-10-01,Sheep,New South Wales,287300.0
2003-11-01,Sheep,New South Wales,267800.0
2003-12-01,Sheep,New South Wales,237800.0
2004-01-01,Sheep,New South Wales,285000.0
2004-02-01,Sheep,New South Wales,316200.0
2004-03-01,Sheep,New South Wales,349400.0
2004-04-01,Sheep,New South Wales,307500.0
2004-05-01,Sheep,New South Wales,348300.0
2004-06-01,Sheep,New South Wales,299000.0
2004-07-01,Sheep,New South Wales,298900.0
2004-08-01,Sheep,New South Wales,217700.0
2004-09-01,Sheep,New South Wales,198600.0
2004-10-01,Sheep,New South Wales,283200.0
2004-11-01,Sheep,New South Wales,342200.0
2004-12-01,Sheep,New South Wales,308700.0
2005-01-01,Sheep,New South Wales,295100.0
2005-02-01,Sheep,New South Wales,313600.0
2005-03-01,Sheep,New South Wales,324800.0
2005-04-01,Sheep,New South Wales,331800.0
2005-05-01,Sheep,New South Wales,339400.0
2005-06-01,Sheep,New South Wales,294500.0
2005-07-01,Sheep,New South Wales,183500.0
2005-08-01,Sheep,New South Wales,227800.0
2005-09-01,Sheep,New South Wales,286300.0
2005-10-01,Sheep,New South Wales,290800.0
2005-11-01,Sheep,New South Wales,351400.0
2005-12-01,Sheep,New South Wales,291800.0
2006-01-01,Sheep,New South Wales,364400.0
2006-02-01,Sheep,New South Wales,366200.0
2006-03-01,Sheep,New South Wales,350400.0
2006-04-01,Sheep,New South Wales,326100.0
2006-05-01,Sheep,New South Wales,375800.0
2006-06-01,Sheep,New South Wales,293100.0
2006-07-01,Sheep,New South Wales,220400.0
2006-08-01,Sheep,New South Wales,247200.0
2006-09-01,Sheep,New South Wales,335800.0
2006-10-01,Sheep,New South Wales,432000.0
2006-11-01,Sheep,New South Wales,427700.0
2006-12-01,Sheep,New South Wales,355800.0
2007-01-01,Sheep,New South Wales,438500.0
2007-02-01,Sheep,New South Wales,359300.0
2007-03-01,Sheep,New South Wales,370900.0
2007-04-01,Sheep,New South Wales,286800.0
2007-05-01,Sheep,New South Wales,258399.99999999997
2007-06-01,Sheep,New South Wales,155900.0
2007-07-01,Sheep,New South Wales,161300.0
2007-08-01,Sheep,New South Wales,114400.0
2007-09-01,Sheep,New South Wales,202400.0
2007-10-01,Sheep,New South Wales,262100.00000000003
2007-11-01,Sheep,New South Wales,298200.0
2007-12-01,Sheep,New South Wales,266900.0
2008-01-01,Sheep,New South Wales,273200.0
2008-02-01,Sheep,New South Wales,244500.0
2008-03-01,Sheep,New South Wales,221400.0
2008-04-01,Sheep,New South Wales,289200.0
2008-05-01,Sheep,New South Wales,215600.0
2008-06-01,Sheep,New South Wales,165500.0
2008-07-01,Sheep,New South Wales,173600.0
2008-08-01,Sheep,New South Wales,212300.0
2008-09-01,Sheep,New South Wales,242700.0
2008-10-01,Sheep,New South Wales,267400.0
2008-11-01,Sheep,New South Wales,263400.0
2008-12-01,Sheep,New South Wales,286700.0
2009-01-01,Sheep,New South Wales,253900.0
2009-02-01,Sheep,New South Wales,285000.0
2009-03-01,Sheep,New South Wales,352900.0
2009-04-01,Sheep,New South Wales,226200.0
2009-05-01,Sheep,New South Wales,222400.0
2009-06-01,Sheep,New South Wales,230700.0
2009-07-01,Sheep,New South Wales,200300.0
2009-08-01,Sheep,New South Wales,188400.0
2009-09-01,Sheep,New South Wales,180500.0
2009-10-01,Sheep,New South Wales,202900.0
2009-11-01,Sheep,New South Wales,195600.0
2009-12-01,Sheep,New South Wales,268100.0
2010-01-01,Sheep,New South Wales,119500.0
2010-02-01,Sheep,New South Wales,147700.0
2010-03-01,Sheep,New South Wales,148000.0
2010-04-01,Sheep,New South Wales,107600.0
2010-05-01,Sheep,New South Wales,108600.0
2010-06-01,Sheep,New South Wales,106400.0
2010-07-01,Sheep,New South Wales,79200.0
2010-08-01,Sheep,New South Wales,87700.0
2010-09-01,Sheep,New South Wales,64900.00000000001
2010-10-01,Sheep,New South Wales,99800.0
2010-11-01,Sheep,New South Wales,112600.0
2010-12-01,Sheep,New South Wales,81200.0
2011-01-01,Sheep,New South Wales,77900.0
2011-02-01,Sheep,New South Wales,92600.0
2011-03-01,Sheep,New South Wales,78700.0
2011-04-01,Sheep,New South Wales,43700.0
2011-05-01,Sheep,New South Wales,57000.0
2011-06-01,Sheep,New South Wales,36100.0
2011-07-01,Sheep,New South Wales,42000.0
2011-08-01,Sheep,New South Wales,57300.0
2011-09-01,Sheep,New South Wales,66800.0
2011-10-01,Sheep,New South Wales,84600.0
2011-11-01,Sheep,New South Wales,138600.0
2011-12-01,Sheep,New South Wales,102800.0
2012-01-01,Sheep,New South Wales,107400.0
2012-02-01,Sheep,New South Wales,91100.0
2012-03-01,Sheep,New South Wales,84800.0
2012-04-01,Sheep,New South Wales,74100.0
2012-05-01,Sheep,New South Wales,89700.0
2012-06-01,Sheep,New South Wales,59700.0
2012-07-01,Sheep,New South Wales,74800.0
2012-08-01,Sheep,New South Wales,97200.0
2012-09-01,Sheep,New South Wales,144900.0
2012-10-01,Sheep,New South Wales,209900.0
2012-11-01,Sheep,New South Wales,189600.0
2012-12-01,Sheep,New South Wales,171200.0
2013-01-01,Sheep,New South Wales,206600.0
2013-02-01,Sheep,New South Wales,218500.0
2013-03-01,Sheep,New South Wales,202500.0
2013-04-01,Sheep,New South Wales,221700.0
2013-05-01,Sheep,New South Wales,206400.0
2013-06-01,Sheep,New South Wales,147000.0
2013-07-01,Sheep,New South Wales,213200.0
2013-08-01,Sheep,New South Wales,183600.0
2013-09-01,Sheep,New South Wales,168100.0
2013-10-01,Sheep,New South Wales,246000.0
2013-11-01,Sheep,New South Wales,232300.0
2013-12-01,Sheep,New South Wales,235500.0
2014-01-01,Sheep,New South Wales,214400.0
2014-02-01,Sheep,New South Wales,234000.0
2014-03-01,Sheep,New South Wales,217800.0
2014-04-01,Sheep,New South Wales,150100.0
2014-05-01,Sheep,New South Wales,190700.0
2014-06-01,Sheep,New South Wales,177900.0
2014-07-01,Sheep,New South Wales,191400.0
2014-08-01,Sheep,New South Wales,168500.0
2014-09-01,Sheep,New South Wales,201000.0
2014-10-01,Sheep,New South Wales,191800.0
2014-11-01,Sheep,New South Wales,224300.0
2014-12-01,Sheep,New South Wales,223800.0
2015-01-01,Sheep,New South Wales,152800.0
2015-02-01,Sheep,New South Wales,168700.0
2015-03-01,Sheep,New South Wales,216300.0
2015-04-01,Sheep,New South Wales,153100.0
2015-05-01,Sheep,New South Wales,103100.0
2015-06-01,Sheep,New South Wales,129000.0
2015-07-01,Sheep,New South Wales,119300.0
2015-08-01,Sheep,New South Wales,110500.0
2015-09-01,Sheep,New South Wales,151800.0
2015-10-01,Sheep,New South Wales,149700.0
2015-11-01,Sheep,New South Wales,161300.0
2015-12-01,Sheep,New South Wales,154100.0
2016-01-01,Sheep,New South Wales,126300.0
2016-02-01,Sheep,New South Wales,141200.0
2016-03-01,Sheep,New South Wales,162600.0
2016-04-01,Sheep,New South Wales,126500.0
2016-05-01,Sheep,New South Wales,133100.0
2016-06-01,Sheep,New South Wales,88100.0
2016-07-01,Sheep,New South Wales,79400.0
2016-08-01,Sheep,New South Wales,129900.0
2016-09-01,Sheep,New South Wales,121300.0
2016-10-01,Sheep,New South Wales,131400.0
2016-11-01,Sheep,New South Wales,183900.0
2016-12-01,Sheep,New South Wales,140400.0
2017-01-01,Sheep,New South Wales,163200.0
2017-02-01,Sheep,New South Wales,176900.0
2017-03-01,Sheep,New South Wales,189800.0
2017-04-01,Sheep,New South Wales,126500.0
2017-05-01,Sheep,New South Wales,189300.0
2017-06-01,Sheep,New South Wales,143900.0
2017-07-01,Sheep,New South Wales,154800.0
2017-08-01,Sheep,New South Wales,191000.0
2017-09-01,Sheep,New South Wales,204600.0
2017-10-01,Sheep,New South Wales,216800.0
2017-11-01,Sheep,New South Wales,211300.0
2017-12-01,Sheep,New South Wales,180200.0
2018-01-01,Sheep,New South Wales,219900.0
2018-02-01,Sheep,New South Wales,238500.0
2018-03-01,Sheep,New South Wales,216900.0
2018-04-01,Sheep,New South Wales,194900.0
2018-05-01,Sheep,New South Wales,247900.0
2018-06-01,Sheep,New South Wales,211700.0
2018-07-01,Sheep,New South Wales,190600.0
2018-08-01,Sheep,New South Wales,245900.0
2018-09-01,Sheep,New South Wales,236800.0
2018-10-01,Sheep,New South Wales,277200.0
2018-11-01,Sheep,New South Wales,263600.0
2018-12-01,Sheep,New South Wales,212300.0
1972-07-01,Sheep,Northern Territory,0.0
1972-08-01,Sheep,Northern Territory,100.0
1972-09-01,Sheep,Northern Territory,0.0
1972-10-01,Sheep,Northern Territory,0.0
1972-11-01,Sheep,Northern Territory,0.0
1972-12-01,Sheep,Northern Territory,0.0
1973-01-01,Sheep,Northern Territory,0.0
1973-02-01,Sheep,Northern Territory,0.0
1973-03-01,Sheep,Northern Territory,0.0
1973-04-01,Sheep,Northern Territory,0.0
1973-05-01,Sheep,Northern Territory,0.0
1973-06-01,Sheep,Northern Territory,0.0
1973-07-01,Sheep,Northern Territory,0.0
1973-08-01,Sheep,Northern Territory,0.0
1973-09-01,Sheep,Northern Territory,0.0
1973-10-01,Sheep,Northern Territory,0.0
1973-11-01,Sheep,Northern Territory,0.0
1973-12-01,Sheep,Northern Territory,0.0
1974-01-01,Sheep,Northern Territory,0.0
1974-02-01,Sheep,Northern Territory,0.0
1974-03-01,Sheep,Northern Territory,0.0
1974-04-01,Sheep,Northern Territory,0.0
1974-05-01,Sheep,Northern Territory,0.0
1974-06-01,Sheep,Northern Territory,0.0
1974-07-01,Sheep,Northern Territory,0.0
1974-08-01,Sheep,Northern Territory,0.0
1974-09-01,Sheep,Northern Territory,0.0
1974-10-01,Sheep,Northern Territory,0.0
1974-11-01,Sheep,Northern Territory,0.0
1974-12-01,Sheep,Northern Territory,0.0
1975-01-01,Sheep,Northern Territory,0.0
1975-02-01,Sheep,Northern Territory,100.0
1975-03-01,Sheep,Northern Territory,0.0
1975-04-01,Sheep,Northern Territory,0.0
1975-05-01,Sheep,Northern Territory,0.0
1975-06-01,Sheep,Northern Territory,0.0
1975-07-01,Sheep,Northern Territory,0.0
1975-08-01,Sheep,Northern Territory,0.0
1975-09-01,Sheep,Northern Territory,200.0
1975-10-01,Sheep,Northern Territory,0.0
1975-11-01,Sheep,Northern Territory,0.0
1975-12-01,Sheep,Northern Territory,0.0
1976-01-01,Sheep,Northern Territory,0.0
1976-02-01,Sheep,Northern Territory,0.0
1976-03-01,Sheep,Northern Territory,0.0
1976-04-01,Sheep,Northern Territory,0.0
1976-05-01,Sheep,Northern Territory,0.0
1976-06-01,Sheep,Northern Territory,0.0
1976-07-01,Sheep,Northern Territory,0.0
1976-08-01,Sheep,Northern Territory,0.0
1976-09-01,Sheep,Northern Territory,0.0
1976-10-01,Sheep,Northern Territory,100.0
1976-11-01,Sheep,Northern Territory,100.0
1976-12-01,Sheep,Northern Territory,0.0
1977-01-01,Sheep,Northern Territory,0.0
1977-02-01,Sheep,Northern Territory,0.0
1977-03-01,Sheep,Northern Territory,0.0
1977-04-01,Sheep,Northern Territory,0.0
1977-05-01,Sheep,Northern Territory,0.0
1977-06-01,Sheep,Northern Territory,0.0
1977-07-01,Sheep,Northern Territory,0.0
1977-08-01,Sheep,Northern Territory,0.0
1977-09-01,Sheep,Northern Territory,0.0
1977-10-01,Sheep,Northern Territory,0.0
1977-11-01,Sheep,Northern Territory,0.0
1977-12-01,Sheep,Northern Territory,0.0
1978-01-01,Sheep,Northern Territory,0.0
1978-02-01,Sheep,Northern Territory,0.0
1978-03-01,Sheep,Northern Territory,0.0
1978-04-01,Sheep,Northern Territory,0.0
1978-05-01,Sheep,Northern Territory,0.0
1978-06-01,Sheep,Northern Territory,0.0
1978-07-01,Sheep,Northern Territory,0.0
1978-08-01,Sheep,Northern Territory,0.0
1978-09-01,Sheep,Northern Territory,0.0
1978-10-01,Sheep,Northern Territory,0.0
1978-11-01,Sheep,Northern Territory,0.0
1978-12-01,Sheep,Northern Territory,0.0
1979-01-01,Sheep,Northern Territory,0.0
1979-02-01,Sheep,Northern Territory,0.0
1979-03-01,Sheep,Northern Territory,0.0
1979-04-01,Sheep,Northern Territory,0.0
1979-05-01,Sheep,Northern Territory,0.0
1979-06-01,Sheep,Northern Territory,0.0
1979-07-01,Sheep,Northern Territory,0.0
1979-08-01,Sheep,Northern Territory,0.0
1979-09-01,Sheep,Northern Territory,0.0
1979-10-01,Sheep,Northern Territory,0.0
1979-11-01,Sheep,Northern Territory,0.0
1979-12-01,Sheep,Northern Territory,0.0
1980-01-01,Sheep,Northern Territory,0.0
1980-02-01,Sheep,Northern Territory,0.0
1980-03-01,Sheep,Northern Territory,0.0
1980-04-01,Sheep,Northern Territory,0.0
1980-05-01,Sheep,Northern Territory,0.0
1980-06-01,Sheep,Northern Territory,0.0
1980-07-01,Sheep,Northern Territory,0.0
1980-08-01,Sheep,Northern Territory,0.0
1980-09-01,Sheep,Northern Territory,0.0
1980-10-01,Sheep,Northern Territory,0.0
1980-11-01,Sheep,Northern Territory,0.0
1980-12-01,Sheep,Northern Territory,0.0
1981-01-01,Sheep,Northern Territory,0.0
1981-02-01,Sheep,Northern Territory,0.0
1981-03-01,Sheep,Northern Territory,0.0
1981-04-01,Sheep,Northern Territory,0.0
1981-05-01,Sheep,Northern Territory,0.0
1981-06-01,Sheep,Northern Territory,0.0
1981-07-01,Sheep,Northern Territory,0.0
1981-08-01,Sheep,Northern Territory,0.0
1981-09-01,Sheep,Northern Territory,0.0
1981-10-01,Sheep,Northern Territory,0.0
1981-11-01,Sheep,Northern Territory,0.0
1981-12-01,Sheep,Northern Territory,0.0
1982-01-01,Sheep,Northern Territory,0.0
1982-02-01,Sheep,Northern Territory,0.0
1982-03-01,Sheep,Northern Territory,0.0
1982-04-01,Sheep,Northern Territory,0.0
1982-05-01,Sheep,Northern Territory,0.0
1982-06-01,Sheep,Northern Territory,0.0
1982-07-01,Sheep,Northern Territory,0.0
1982-08-01,Sheep,Northern Territory,0.0
1982-09-01,Sheep,Northern Territory,0.0
1982-10-01,Sheep,Northern Territory,0.0
1982-11-01,Sheep,Northern Territory,0.0
1982-12-01,Sheep,Northern Territory,0.0
1983-01-01,Sheep,Northern Territory,0.0
1983-02-01,Sheep,Northern Territory,0.0
1983-03-01,Sheep,Northern Territory,0.0
1983-04-01,Sheep,Northern Territory,0.0
1983-05-01,Sheep,Northern Territory,0.0
1983-06-01,Sheep,Northern Territory,0.0
1983-07-01,Sheep,Northern Territory,0.0
1983-08-01,Sheep,Northern Territory,0.0
1983-09-01,Sheep,Northern Territory,0.0
1983-10-01,Sheep,Northern Territory,0.0
1983-11-01,Sheep,Northern Territory,0.0
1983-12-01,Sheep,Northern Territory,0.0
1984-01-01,Sheep,Northern Territory,0.0
1984-02-01,Sheep,Northern Territory,0.0
1984-03-01,Sheep,Northern Territory,0.0
1984-04-01,Sheep,Northern Territory,0.0
1984-05-01,Sheep,Northern Territory,0.0
1984-06-01,Sheep,Northern Territory,0.0
1984-07-01,Sheep,Northern Territory,0.0
1984-08-01,Sheep,Northern Territory,0.0
1984-09-01,Sheep,Northern Territory,0.0
1984-10-01,Sheep,Northern Territory,0.0
1984-11-01,Sheep,Northern Territory,0.0
1984-12-01,Sheep,Northern Territory,0.0
1985-01-01,Sheep,Northern Territory,0.0
1985-02-01,Sheep,Northern Territory,0.0
1985-03-01,Sheep,Northern Territory,0.0
1985-04-01,Sheep,Northern Territory,0.0
1985-05-01,Sheep,Northern Territory,0.0
1985-06-01,Sheep,Northern Territory,0.0
1985-07-01,Sheep,Northern Territory,0.0
1985-08-01,Sheep,Northern Territory,0.0
1985-09-01,Sheep,Northern Territory,0.0
1985-10-01,Sheep,Northern Territory,0.0
1985-11-01,Sheep,Northern Territory,0.0
1985-12-01,Sheep,Northern Territory,0.0
1986-01-01,Sheep,Northern Territory,0.0
1986-02-01,Sheep,Northern Territory,0.0
1986-03-01,Sheep,Northern Territory,0.0
1986-04-01,Sheep,Northern Territory,0.0
1986-05-01,Sheep,Northern Territory,0.0
1986-06-01,Sheep,Northern Territory,0.0
1986-07-01,Sheep,Northern Territory,0.0
1986-08-01,Sheep,Northern Territory,0.0
1986-09-01,Sheep,Northern Territory,0.0
1986-10-01,Sheep,Northern Territory,0.0
1986-11-01,Sheep,Northern Territory,0.0
1986-12-01,Sheep,Northern Territory,0.0
1987-01-01,Sheep,Northern Territory,0.0
1987-02-01,Sheep,Northern Territory,0.0
1987-03-01,Sheep,Northern Territory,0.0
1987-04-01,Sheep,Northern Territory,0.0
1987-05-01,Sheep,Northern Territory,0.0
1987-06-01,Sheep,Northern Territory,0.0
1987-07-01,Sheep,Northern Territory,0.0
1987-08-01,Sheep,Northern Territory,0.0
1987-09-01,Sheep,Northern Territory,0.0
1987-10-01,Sheep,Northern Territory,0.0
1987-11-01,Sheep,Northern Territory,0.0
1987-12-01,Sheep,Northern Territory,0.0
1988-01-01,Sheep,Northern Territory,0.0
1988-02-01,Sheep,Northern Territory,0.0
1988-03-01,Sheep,Northern Territory,0.0
1988-04-01,Sheep,Northern Territory,0.0
1988-05-01,Sheep,Northern Territory,0.0
1988-06-01,Sheep,Northern Territory,0.0
1988-07-01,Sheep,Northern Territory,0.0
1988-08-01,Sheep,Northern Territory,0.0
1988-09-01,Sheep,Northern Territory,0.0
1988-10-01,Sheep,Northern Territory,0.0
1988-11-01,Sheep,Northern Territory,0.0
1988-12-01,Sheep,Northern Territory,0.0
1989-01-01,Sheep,Northern Territory,0.0
1989-02-01,Sheep,Northern Territory,0.0
1989-03-01,Sheep,Northern Territory,0.0
1989-04-01,Sheep,Northern Territory,0.0
1989-05-01,Sheep,Northern Territory,0.0
1989-06-01,Sheep,Northern Territory,0.0
1989-07-01,Sheep,Northern Territory,0.0
1989-08-01,Sheep,Northern Territory,0.0
1989-09-01,Sheep,Northern Territory,0.0
1989-10-01,Sheep,Northern Territory,0.0
1989-11-01,Sheep,Northern Territory,0.0
1989-12-01,Sheep,Northern Territory,0.0
1990-01-01,Sheep,Northern Territory,0.0
1990-02-01,Sheep,Northern Territory,0.0
1990-03-01,Sheep,Northern Territory,0.0
1990-04-01,Sheep,Northern Territory,0.0
1990-05-01,Sheep,Northern Territory,0.0
1990-06-01,Sheep,Northern Territory,0.0
1990-07-01,Sheep,Northern Territory,0.0
1990-08-01,Sheep,Northern Territory,0.0
1990-09-01,Sheep,Northern Territory,0.0
1990-10-01,Sheep,Northern Territory,0.0
1990-11-01,Sheep,Northern Territory,0.0
1990-12-01,Sheep,Northern Territory,0.0
1991-01-01,Sheep,Northern Territory,0.0
1991-02-01,Sheep,Northern Territory,0.0
1991-03-01,Sheep,Northern Territory,0.0
1991-04-01,Sheep,Northern Territory,0.0
1991-05-01,Sheep,Northern Territory,0.0
1991-06-01,Sheep,Northern Territory,0.0
1991-07-01,Sheep,Northern Territory,0.0
1991-08-01,Sheep,Northern Territory,0.0
1991-09-01,Sheep,Northern Territory,0.0
1991-10-01,Sheep,Northern Territory,0.0
1991-11-01,Sheep,Northern Territory,0.0
1991-12-01,Sheep,Northern Territory,0.0
1992-01-01,Sheep,Northern Territory,0.0
1992-02-01,Sheep,Northern Territory,0.0
1992-03-01,Sheep,Northern Territory,0.0
1992-04-01,Sheep,Northern Territory,0.0
1992-05-01,Sheep,Northern Territory,0.0
1992-06-01,Sheep,Northern Territory,0.0
