Date,State,Gender,Legal,Indigenous,Count
2010-12-01,SA,Male,Remanded,ATSI,192
2010-12-01,SA,Male,Remanded,Non-ATSI,420
2010-12-01,SA,Male,Sentenced,ATSI,254
2010-12-01,SA,Male,Sentenced,Non-ATSI,980
2010-12-01,TAS,Female,Remanded,ATSI,2
2010-12-01,TAS,Female,Remanded,Non-ATSI,4
2010-12-01,TAS,Female,Sentenced,ATSI,7
2010-12-01,TAS,Female,Sentenced,Non-ATSI,22
2010-12-01,TAS,Male,Remanded,ATSI,18
2010-12-01,TAS,Male,Remanded,Non-ATSI,69
2010-12-01,TAS,Male,Sentenced,ATSI,46
2010-12-01,TAS,Male,Sentenced,Non-ATSI,323
2010-12-01,VIC,Female,Remanded,ATSI,7
2010-12-01,VIC,Female,Remanded,Non-ATSI,62
2010-12-01,VIC,Female,Sentenced,ATSI,20
2010-12-01,VIC,Female,Sentenced,Non-ATSI,223
2010-12-01,VIC,Male,Remanded,ATSI,46
2010-12-01,VIC,Male,Remanded,Non-ATSI,712
2010-12-01,VIC,Male,Sentenced,ATSI,213
2010-12-01,VIC,Male,Sentenced,Non-ATSI,3323
2010-12-01,WA,Female,Remanded,ATSI,32
2010-12-01,WA,Female,Remanded,Non-ATSI,31
2010-12-01,WA,Female,Sentenced,ATSI,142
2010-12-01,WA,Female,Sentenced,Non-ATSI,174
2010-12-01,WA,Male,Remanded,ATSI,266
2010-12-01,WA,Male,Remanded,Non-ATSI,423
2010-12-01,WA,Male,Sentenced,ATSI,1314
2010-12-01,WA,Male,Sentenced,Non-ATSI,2190
2011-03-01,ACT,Female,Remanded,ATSI,2
2011-03-01,ACT,Female,Remanded,Non-ATSI,6
2011-03-01,ACT,Female,Sentenced,ATSI,1
2011-03-01,ACT,Female,Sentenced,Non-ATSI,6
2011-03-01,ACT,Male,Remanded,ATSI,18
2011-03-01,ACT,Male,Remanded,Non-ATSI,67
2011-03-01,ACT,Male,Sentenced,ATSI,20
2011-03-01,ACT,Male,Sentenced,Non-ATSI,113
2011-03-01,NSW,Female,Remanded,ATSI,57
2011-03-01,NSW,Female,Remanded,Non-ATSI,135
2011-03-01,NSW,Female,Sentenced,ATSI,134
2011-03-01,NSW,Female,Sentenced,Non-ATSI,367
2011-03-01,NSW,Male,Remanded,ATSI,486
2011-03-01,NSW,Male,Remanded,Non-ATSI,2078
2011-03-01,NSW,Male,Sentenced,ATSI,1505
2011-03-01,NSW,Male,Sentenced,Non-ATSI,5244
2011-03-01,NT,Female,Remanded,ATSI,13
2011-03-01,NT,Female,Remanded,Non-ATSI,2
2011-03-01,NT,Female,Sentenced,ATSI,33
2011-03-01,NT,Female,Sentenced,Non-ATSI,4
2011-03-01,NT,Male,Remanded,ATSI,225
2011-03-01,NT,Male,Remanded,Non-ATSI,43
2011-03-01,NT,Male,Sentenced,ATSI,706
2011-03-01,NT,Male,Sentenced,Non-ATSI,149
2011-03-01,QLD,Female,Remanded,ATSI,33
2011-03-01,QLD,Female,Remanded,Non-ATSI,45
2011-03-01,QLD,Female,Sentenced,ATSI,121
2011-03-01,QLD,Female,Sentenced,Non-ATSI,202
2011-03-01,QLD,Male,Remanded,ATSI,303
2011-03-01,QLD,Male,Remanded,Non-ATSI,790
2011-03-01,QLD,Male,Sentenced,ATSI,1175
2011-03-01,QLD,Male,Sentenced,Non-ATSI,2759
2011-03-01,SA,Female,Remanded,ATSI,14
2011-03-01,SA,Female,Remanded,Non-ATSI,33
2011-03-01,SA,Female,Sentenced,ATSI,18
2011-03-01,SA,Female,Sentenced,Non-ATSI,60
2011-03-01,SA,Male,Remanded,ATSI,177
2011-03-01,SA,Male,Remanded,Non-ATSI,449
2011-03-01,SA,Male,Sentenced,ATSI,270
2011-03-01,SA,Male,Sentenced,Non-ATSI,978
2011-03-01,TAS,Female,Remanded,ATSI,1
2011-03-01,TAS,Female,Remanded,Non-ATSI,5
2011-03-01,TAS,Female,Sentenced,ATSI,4
2011-03-01,TAS,Female,Sentenced,Non-ATSI,18
2011-03-01,TAS,Male,Remanded,ATSI,14
2011-03-01,TAS,Male,Remanded,Non-ATSI,64
2011-03-01,TAS,Male,Sentenced,ATSI,44
2011-03-01,TAS,Male,Sentenced,Non-ATSI,303
2011-03-01,VIC,Female,Remanded,ATSI,6
2011-03-01,VIC,Female,Remanded,Non-ATSI,65
2011-03-01,VIC,Female,Sentenced,ATSI,23
2011-03-01,VIC,Female,Sentenced,Non-ATSI,212
2011-03-01,VIC,Male,Remanded,ATSI,54
2011-03-01,VIC,Male,Remanded,Non-ATSI,722
2011-03-01,VIC,Male,Sentenced,ATSI,207
2011-03-01,VIC,Male,Sentenced,Non-ATSI,3225
2011-03-01,WA,Female,Remanded,ATSI,37
2011-03-01,WA,Female,Remanded,Non-ATSI,26
2011-03-01,WA,Female,Sentenced,ATSI,127
2011-03-01,WA,Female,Sentenced,Non-ATSI,180
2011-03-01,WA,Male,Remanded,ATSI,313
2011-03-01,WA,Male,Remanded,Non-ATSI,450
2011-03-01,WA,Male,Sentenced,ATSI,1287
2011-03-01,WA,Male,Sentenced,Non-ATSI,2177
2011-06-01,ACT,Female,Remanded,ATSI,1
2011-06-01,ACT,Female,Remanded,Non-ATSI,4
2011-06-01,ACT,Female,Sentenced,ATSI,2
2011-06-01,ACT,Female,Sentenced,Non-ATSI,7
2011-06-01,ACT,Male,Remanded,ATSI,18
2011-06-01,ACT,Male,Remanded,Non-ATSI,69
2011-06-01,ACT,Male,Sentenced,ATSI,14
2011-06-01,ACT,Male,Sentenced,Non-ATSI,123
2011-06-01,NSW,Female,Remanded,ATSI,58
2011-06-01,NSW,Female,Remanded,Non-ATSI,143
2011-06-01,NSW,Female,Sentenced,ATSI,131
2011-06-01,NSW,Female,Sentenced,Non-ATSI,357
2011-06-01,NSW,Male,Remanded,ATSI,525
2011-06-01,NSW,Male,Remanded,Non-ATSI,2140
2011-06-01,NSW,Male,Sentenced,ATSI,1559
2011-06-01,NSW,Male,Sentenced,Non-ATSI,5204
2011-06-01,NT,Female,Remanded,ATSI,17
2011-06-01,NT,Female,Remanded,Non-ATSI,3
2011-06-01,NT,Female,Sentenced,ATSI,33
2011-06-01,NT,Female,Sentenced,Non-ATSI,7
2011-06-01,NT,Male,Remanded,ATSI,251
2011-06-01,NT,Male,Remanded,Non-ATSI,43
2011-06-01,NT,Male,Sentenced,ATSI,722
2011-06-01,NT,Male,Sentenced,Non-ATSI,173
2011-06-01,QLD,Female,Remanded,ATSI,31
2011-06-01,QLD,Female,Remanded,Non-ATSI,45
2011-06-01,QLD,Female,Sentenced,ATSI,126
2011-06-01,QLD,Female,Sentenced,Non-ATSI,221
2011-06-01,QLD,Male,Remanded,ATSI,312
2011-06-01,QLD,Male,Remanded,Non-ATSI,802
2011-06-01,QLD,Male,Sentenced,ATSI,1207
2011-06-01,QLD,Male,Sentenced,Non-ATSI,2826
2011-06-01,SA,Female,Remanded,ATSI,15
2011-06-01,SA,Female,Remanded,Non-ATSI,22
2011-06-01,SA,Female,Sentenced,ATSI,21
2011-06-01,SA,Female,Sentenced,Non-ATSI,63
2011-06-01,SA,Male,Remanded,ATSI,187
2011-06-01,SA,Male,Remanded,Non-ATSI,423
2011-06-01,SA,Male,Sentenced,ATSI,263
2011-06-01,SA,Male,Sentenced,Non-ATSI,1012
2011-06-01,TAS,Female,Remanded,ATSI,1
2011-06-01,TAS,Female,Remanded,Non-ATSI,6
2011-06-01,TAS,Female,Sentenced,ATSI,8
2011-06-01,TAS,Female,Sentenced,Non-ATSI,25
2011-06-01,TAS,Male,Remanded,ATSI,10
2011-06-01,TAS,Male,Remanded,Non-ATSI,72
2011-06-01,TAS,Male,Sentenced,ATSI,52
2011-06-01,TAS,Male,Sentenced,Non-ATSI,302
2011-06-01,VIC,Female,Remanded,ATSI,5
2011-06-01,VIC,Female,Remanded,Non-ATSI,68
2011-06-01,VIC,Female,Sentenced,ATSI,19
2011-06-01,VIC,Female,Sentenced,Non-ATSI,229
2011-06-01,VIC,Male,Remanded,ATSI,55
2011-06-01,VIC,Male,Remanded,Non-ATSI,767
2011-06-01,VIC,Male,Sentenced,ATSI,210
2011-06-01,VIC,Male,Sentenced,Non-ATSI,3288
2011-06-01,WA,Female,Remanded,ATSI,38
2011-06-01,WA,Female,Remanded,Non-ATSI,26
2011-06-01,WA,Female,Sentenced,ATSI,123
2011-06-01,WA,Female,Sentenced,Non-ATSI,174
2011-06-01,WA,Male,Remanded,ATSI,344
2011-06-01,WA,Male,Remanded,Non-ATSI,453
2011-06-01,WA,Male,Sentenced,ATSI,1282
2011-06-01,WA,Male,Sentenced,Non-ATSI,2224
2011-09-01,ACT,Female,Remanded,ATSI,2
2011-09-01,ACT,Female,Remanded,Non-ATSI,5
2011-09-01,ACT,Female,Sentenced,ATSI,2
2011-09-01,ACT,Female,Sentenced,Non-ATSI,4
2011-09-01,ACT,Male,Remanded,ATSI,13
2011-09-01,ACT,Male,Remanded,Non-ATSI,57
2011-09-01,ACT,Male,Sentenced,ATSI,16
2011-09-01,ACT,Male,Sentenced,Non-ATSI,141
2011-09-01,NSW,Female,Remanded,ATSI,68
2011-09-01,NSW,Female,Remanded,Non-ATSI,133
2011-09-01,NSW,Female,Sentenced,ATSI,132
2011-09-01,NSW,Female,Sentenced,Non-ATSI,355
2011-09-01,NSW,Male,Remanded,ATSI,517
2011-09-01,NSW,Male,Remanded,Non-ATSI,2052
2011-09-01,NSW,Male,Sentenced,ATSI,1536
2011-09-01,NSW,Male,Sentenced,Non-ATSI,5171
2011-09-01,NT,Female,Remanded,ATSI,16
2011-09-01,NT,Female,Remanded,Non-ATSI,2
2011-09-01,NT,Female,Sentenced,ATSI,35
2011-09-01,NT,Female,Sentenced,Non-ATSI,6
2011-09-01,NT,Male,Remanded,ATSI,219
2011-09-01,NT,Male,Remanded,Non-ATSI,51
2011-09-01,NT,Male,Sentenced,ATSI,769
2011-09-01,NT,Male,Sentenced,Non-ATSI,165
2011-09-01,QLD,Female,Remanded,ATSI,36
2011-09-01,QLD,Female,Remanded,Non-ATSI,57
2011-09-01,QLD,Female,Sentenced,ATSI,113
2011-09-01,QLD,Female,Sentenced,Non-ATSI,221
2011-09-01,QLD,Male,Remanded,ATSI,307
2011-09-01,QLD,Male,Remanded,Non-ATSI,803
2011-09-01,QLD,Male,Sentenced,ATSI,1203
2011-09-01,QLD,Male,Sentenced,Non-ATSI,2870
2011-09-01,SA,Female,Remanded,ATSI,15
2011-09-01,SA,Female,Remanded,Non-ATSI,27
2011-09-01,SA,Female,Sentenced,ATSI,21
2011-09-01,SA,Female,Sentenced,Non-ATSI,64
2011-09-01,SA,Male,Remanded,ATSI,165
2011-09-01,SA,Male,Remanded,Non-ATSI,403
2011-09-01,SA,Male,Sentenced,ATSI,277
2011-09-01,SA,Male,Sentenced,Non-ATSI,1070
2011-09-01,TAS,Female,Remanded,ATSI,2
2011-09-01,TAS,Female,Remanded,Non-ATSI,7
2011-09-01,TAS,Female,Sentenced,ATSI,7
2011-09-01,TAS,Female,Sentenced,Non-ATSI,23
2011-09-01,TAS,Male,Remanded,ATSI,11
2011-09-01,TAS,Male,Remanded,Non-ATSI,87
2011-09-01,TAS,Male,Sentenced,ATSI,51
2011-09-01,TAS,Male,Sentenced,Non-ATSI,337
2011-09-01,VIC,Female,Remanded,ATSI,6
2011-09-01,VIC,Female,Remanded,Non-ATSI,61
2011-09-01,VIC,Female,Sentenced,ATSI,15
2011-09-01,VIC,Female,Sentenced,Non-ATSI,242
2011-09-01,VIC,Male,Remanded,ATSI,51
2011-09-01,VIC,Male,Remanded,Non-ATSI,776
2011-09-01,VIC,Male,Sentenced,ATSI,228
2011-09-01,VIC,Male,Sentenced,Non-ATSI,3385
2011-09-01,WA,Female,Remanded,ATSI,32
2011-09-01,WA,Female,Remanded,Non-ATSI,27
2011-09-01,WA,Female,Sentenced,ATSI,115
2011-09-01,WA,Female,Sentenced,Non-ATSI,169
2011-09-01,WA,Male,Remanded,ATSI,327
2011-09-01,WA,Male,Remanded,Non-ATSI,455
2011-09-01,WA,Male,Sentenced,ATSI,1279
2011-09-01,WA,Male,Sentenced,Non-ATSI,2228
2011-12-01,ACT,Female,Remanded,ATSI,1
2011-12-01,ACT,Female,Remanded,Non-ATSI,3
2011-12-01,ACT,Female,Sentenced,ATSI,0
2011-12-01,ACT,Female,Sentenced,Non-ATSI,3
2011-12-01,ACT,Male,Remanded,ATSI,14
2011-12-01,ACT,Male,Remanded,Non-ATSI,60
2011-12-01,ACT,Male,Sentenced,ATSI,17
2011-12-01,ACT,Male,Sentenced,Non-ATSI,137
2011-12-01,NSW,Female,Remanded,ATSI,58
2011-12-01,NSW,Female,Remanded,Non-ATSI,135
2011-12-01,NSW,Female,Sentenced,ATSI,126
2011-12-01,NSW,Female,Sentenced,Non-ATSI,329
2011-12-01,NSW,Male,Remanded,ATSI,508
2011-12-01,NSW,Male,Remanded,Non-ATSI,2003
2011-12-01,NSW,Male,Sentenced,ATSI,1489
2011-12-01,NSW,Male,Sentenced,Non-ATSI,5159
2011-12-01,NT,Female,Remanded,ATSI,17
2011-12-01,NT,Female,Remanded,Non-ATSI,4
2011-12-01,NT,Female,Sentenced,ATSI,31
2011-12-01,NT,Female,Sentenced,Non-ATSI,8
2011-12-01,NT,Male,Remanded,ATSI,209
2011-12-01,NT,Male,Remanded,Non-ATSI,45
2011-12-01,NT,Male,Sentenced,ATSI,791
2011-12-01,NT,Male,Sentenced,Non-ATSI,177
2011-12-01,QLD,Female,Remanded,ATSI,33
2011-12-01,QLD,Female,Remanded,Non-ATSI,55
2011-12-01,QLD,Female,Sentenced,ATSI,113
2011-12-01,QLD,Female,Sentenced,Non-ATSI,279
2011-12-01,QLD,Male,Remanded,ATSI,286
2011-12-01,QLD,Male,Remanded,Non-ATSI,810
2011-12-01,QLD,Male,Sentenced,ATSI,1236
2011-12-01,QLD,Male,Sentenced,Non-ATSI,2904
2011-12-01,SA,Female,Remanded,ATSI,25
2011-12-01,SA,Female,Remanded,Non-ATSI,26
2011-12-01,SA,Female,Sentenced,ATSI,24
2011-12-01,SA,Female,Sentenced,Non-ATSI,57
2011-12-01,SA,Male,Remanded,ATSI,165
2011-12-01,SA,Male,Remanded,Non-ATSI,405
2011-12-01,SA,Male,Sentenced,ATSI,273
2011-12-01,SA,Male,Sentenced,Non-ATSI,1074
2011-12-01,TAS,Female,Remanded,ATSI,2
2011-12-01,TAS,Female,Remanded,Non-ATSI,4
2011-12-01,TAS,Female,Sentenced,ATSI,6
2011-12-01,TAS,Female,Sentenced,Non-ATSI,27
2011-12-01,TAS,Male,Remanded,ATSI,13
2011-12-01,TAS,Male,Remanded,Non-ATSI,82
2011-12-01,TAS,Male,Sentenced,ATSI,53
2011-12-01,TAS,Male,Sentenced,Non-ATSI,341
2011-12-01,VIC,Female,Remanded,ATSI,9
2011-12-01,VIC,Female,Remanded,Non-ATSI,66
2011-12-01,VIC,Female,Sentenced,ATSI,14
2011-12-01,VIC,Female,Sentenced,Non-ATSI,243
2011-12-01,VIC,Male,Remanded,ATSI,58
2011-12-01,VIC,Male,Remanded,Non-ATSI,776
2011-12-01,VIC,Male,Sentenced,ATSI,216
2011-12-01,VIC,Male,Sentenced,Non-ATSI,3464
2011-12-01,WA,Female,Remanded,ATSI,47
2011-12-01,WA,Female,Remanded,Non-ATSI,35
2011-12-01,WA,Female,Sentenced,ATSI,111
2011-12-01,WA,Female,Sentenced,Non-ATSI,172
2011-12-01,WA,Male,Remanded,ATSI,358
2011-12-01,WA,Male,Remanded,Non-ATSI,456
2011-12-01,WA,Male,Sentenced,ATSI,1303
2011-12-01,WA,Male,Sentenced,Non-ATSI,2243
2012-03-01,ACT,Female,Remanded,ATSI,1
2012-03-01,ACT,Female,Remanded,Non-ATSI,3
2012-03-01,ACT,Female,Sentenced,ATSI,0
2012-03-01,ACT,Female,Sentenced,Non-ATSI,6
2012-03-01,ACT,Male,Remanded,ATSI,19
2012-03-01,ACT,Male,Remanded,Non-ATSI,75
2012-03-01,ACT,Male,Sentenced,ATSI,25
2012-03-01,ACT,Male,Sentenced,Non-ATSI,136
2012-03-01,NSW,Female,Remanded,ATSI,59
2012-03-01,NSW,Female,Remanded,Non-ATSI,149
2012-03-01,NSW,Female,Sentenced,ATSI,132
2012-03-01,NSW,Female,Sentenced,Non-ATSI,306
2012-03-01,NSW,Male,Remanded,ATSI,527
2012-03-01,NSW,Male,Remanded,Non-ATSI,1996
2012-03-01,NSW,Male,Sentenced,ATSI,1467
2012-03-01,NSW,Male,Sentenced,Non-ATSI,5082
2012-03-01,NT,Female,Remanded,ATSI,18
2012-03-01,NT,Female,Remanded,Non-ATSI,1
2012-03-01,NT,Female,Sentenced,ATSI,36
2012-03-01,NT,Female,Sentenced,Non-ATSI,8
2012-03-01,NT,Male,Remanded,ATSI,258
2012-03-01,NT,Male,Remanded,Non-ATSI,40
2012-03-01,NT,Male,Sentenced,ATSI,834
2012-03-01,NT,Male,Sentenced,Non-ATSI,180
2012-03-01,QLD,Female,Remanded,ATSI,31
2012-03-01,QLD,Female,Remanded,Non-ATSI,63
2012-03-01,QLD,Female,Sentenced,ATSI,120
2012-03-01,QLD,Female,Sentenced,Non-ATSI,222
2012-03-01,QLD,Male,Remanded,ATSI,300
2012-03-01,QLD,Male,Remanded,Non-ATSI,830
2012-03-01,QLD,Male,Sentenced,ATSI,1216
2012-03-01,QLD,Male,Sentenced,Non-ATSI,2844
2012-03-01,SA,Female,Remanded,ATSI,25
2012-03-01,SA,Female,Remanded,Non-ATSI,31
2012-03-01,SA,Female,Sentenced,ATSI,23
2012-03-01,SA,Female,Sentenced,Non-ATSI,49
2012-03-01,SA,Male,Remanded,ATSI,163
2012-03-01,SA,Male,Remanded,Non-ATSI,458
2012-03-01,SA,Male,Sentenced,ATSI,273
2012-03-01,SA,Male,Sentenced,Non-ATSI,1084
2012-03-01,TAS,Female,Remanded,ATSI,4
2012-03-01,TAS,Female,Remanded,Non-ATSI,8
2012-03-01,TAS,Female,Sentenced,ATSI,5
2012-03-01,TAS,Female,Sentenced,Non-ATSI,20
2012-03-01,TAS,Male,Remanded,ATSI,16
2012-03-01,TAS,Male,Remanded,Non-ATSI,88
2012-03-01,TAS,Male,Sentenced,ATSI,59
2012-03-01,TAS,Male,Sentenced,Non-ATSI,307
2012-03-01,VIC,Female,Remanded,ATSI,10
2012-03-01,VIC,Female,Remanded,Non-ATSI,69
2012-03-01,VIC,Female,Sentenced,ATSI,16
2012-03-01,VIC,Female,Sentenced,Non-ATSI,226
2012-03-01,VIC,Male,Remanded,ATSI,63
2012-03-01,VIC,Male,Remanded,Non-ATSI,788
2012-03-01,VIC,Male,Sentenced,ATSI,228
2012-03-01,VIC,Male,Sentenced,Non-ATSI,3393
2012-03-01,WA,Female,Remanded,ATSI,51
2012-03-01,WA,Female,Remanded,Non-ATSI,42
2012-03-01,WA,Female,Sentenced,ATSI,132
2012-03-01,WA,Female,Sentenced,Non-ATSI,164
2012-03-01,WA,Male,Remanded,ATSI,387
2012-03-01,WA,Male,Remanded,Non-ATSI,484
2012-03-01,WA,Male,Sentenced,ATSI,1324
2012-03-01,WA,Male,Sentenced,Non-ATSI,2254
2012-06-01,ACT,Female,Remanded,ATSI,0
2012-06-01,ACT,Female,Remanded,Non-ATSI,3
2012-06-01,ACT,Female,Sentenced,ATSI,2
2012-06-01,ACT,Female,Sentenced,Non-ATSI,6
2012-06-01,ACT,Male,Remanded,ATSI,17
2012-06-01,ACT,Male,Remanded,Non-ATSI,75
2012-06-01,ACT,Male,Sentenced,ATSI,28
2012-06-01,ACT,Male,Sentenced,Non-ATSI,144
2012-06-01,NSW,Female,Remanded,ATSI,63
2012-06-01,NSW,Female,Remanded,Non-ATSI,141
2012-06-01,NSW,Female,Sentenced,ATSI,122
2012-06-01,NSW,Female,Sentenced,Non-ATSI,314
2012-06-01,NSW,Male,Remanded,ATSI,499
2012-06-01,NSW,Male,Remanded,Non-ATSI,1955
2012-06-01,NSW,Male,Sentenced,ATSI,1486
2012-06-01,NSW,Male,Sentenced,Non-ATSI,5142
2012-06-01,NT,Female,Remanded,ATSI,26
2012-06-01,NT,Female,Remanded,Non-ATSI,3
2012-06-01,NT,Female,Sentenced,ATSI,49
2012-06-01,NT,Female,Sentenced,Non-ATSI,8
2012-06-01,NT,Male,Remanded,ATSI,265
2012-06-01,NT,Male,Remanded,Non-ATSI,37
2012-06-01,NT,Male,Sentenced,ATSI,857
2012-06-01,NT,Male,Sentenced,Non-ATSI,178
2012-06-01,QLD,Female,Remanded,ATSI,38
2012-06-01,QLD,Female,Remanded,Non-ATSI,63
2012-06-01,QLD,Female,Sentenced,ATSI,127
2012-06-01,QLD,Female,Sentenced,Non-ATSI,233
2012-06-01,QLD,Male,Remanded,ATSI,303
2012-06-01,QLD,Male,Remanded,Non-ATSI,829
2012-06-01,QLD,Male,Sentenced,ATSI,1203
2012-06-01,QLD,Male,Sentenced,Non-ATSI,2849
2012-06-01,SA,Female,Remanded,ATSI,32
2012-06-01,SA,Female,Remanded,Non-ATSI,27
2012-06-01,SA,Female,Sentenced,ATSI,20
2012-06-01,SA,Female,Sentenced,Non-ATSI,59
2012-06-01,SA,Male,Remanded,ATSI,172
2012-06-01,SA,Male,Remanded,Non-ATSI,454
2012-06-01,SA,Male,Sentenced,ATSI,273
2012-06-01,SA,Male,Sentenced,Non-ATSI,1095
2012-06-01,TAS,Female,Remanded,ATSI,4
2012-06-01,TAS,Female,Remanded,Non-ATSI,3
2012-06-01,TAS,Female,Sentenced,ATSI,4
2012-06-01,TAS,Female,Sentenced,Non-ATSI,24
2012-06-01,TAS,Male,Remanded,ATSI,6
2012-06-01,TAS,Male,Remanded,Non-ATSI,88
2012-06-01,TAS,Male,Sentenced,ATSI,56
2012-06-01,TAS,Male,Sentenced,Non-ATSI,326
2012-06-01,VIC,Female,Remanded,ATSI,11
2012-06-01,VIC,Female,Remanded,Non-ATSI,70
2012-06-01,VIC,Female,Sentenced,ATSI,19
2012-06-01,VIC,Female,Sentenced,Non-ATSI,230
2012-06-01,VIC,Male,Remanded,ATSI,69
2012-06-01,VIC,Male,Remanded,Non-ATSI,830
2012-06-01,VIC,Male,Sentenced,ATSI,249
2012-06-01,VIC,Male,Sentenced,Non-ATSI,3417
2012-06-01,WA,Female,Remanded,ATSI,55
2012-06-01,WA,Female,Remanded,Non-ATSI,40
2012-06-01,WA,Female,Sentenced,ATSI,150
2012-06-01,WA,Female,Sentenced,Non-ATSI,175
2012-06-01,WA,Male,Remanded,ATSI,399
2012-06-01,WA,Male,Remanded,Non-ATSI,489
2012-06-01,WA,Male,Sentenced,ATSI,1366
2012-06-01,WA,Male,Sentenced,Non-ATSI,2281
2012-09-01,ACT,Female,Remanded,ATSI,0
2012-09-01,ACT,Female,Remanded,Non-ATSI,3
2012-09-01,ACT,Female,Sentenced,ATSI,2
2012-09-01,ACT,Female,Sentenced,Non-ATSI,9
2012-09-01,ACT,Male,Remanded,ATSI,20
2012-09-01,ACT,Male,Remanded,Non-ATSI,71
2012-09-01,ACT,Male,Sentenced,ATSI,26
2012-09-01,ACT,Male,Sentenced,Non-ATSI,142
2012-09-01,NSW,Female,Remanded,ATSI,71
2012-09-01,NSW,Female,Remanded,Non-ATSI,145
2012-09-01,NSW,Female,Sentenced,ATSI,120
2012-09-01,NSW,Female,Sentenced,Non-ATSI,319
2012-09-01,NSW,Male,Remanded,ATSI,457
2012-09-01,NSW,Male,Remanded,Non-ATSI,1914
2012-09-01,NSW,Male,Sentenced,ATSI,1517
2012-09-01,NSW,Male,Sentenced,Non-ATSI,5096
2012-09-01,NT,Female,Remanded,ATSI,26
2012-09-01,NT,Female,Remanded,Non-ATSI,4
2012-09-01,NT,Female,Sentenced,ATSI,44
2012-09-01,NT,Female,Sentenced,Non-ATSI,9
2012-09-01,NT,Male,Remanded,ATSI,257
2012-09-01,NT,Male,Remanded,Non-ATSI,45
2012-09-01,NT,Male,Sentenced,ATSI,849
2012-09-01,NT,Male,Sentenced,Non-ATSI,176
2012-09-01,QLD,Female,Remanded,ATSI,41
2012-09-01,QLD,Female,Remanded,Non-ATSI,64
2012-09-01,QLD,Female,Sentenced,ATSI,125
2012-09-01,QLD,Female,Sentenced,Non-ATSI,246
2012-09-01,QLD,Male,Remanded,ATSI,302
2012-09-01,QLD,Male,Remanded,Non-ATSI,811
2012-09-01,QLD,Male,Sentenced,ATSI,1195
2012-09-01,QLD,Male,Sentenced,Non-ATSI,2850
2012-09-01,SA,Female,Remanded,ATSI,22
2012-09-01,SA,Female,Remanded,Non-ATSI,31
2012-09-01,SA,Female,Sentenced,ATSI,23
2012-09-01,SA,Female,Sentenced,Non-ATSI,58
2012-09-01,SA,Male,Remanded,ATSI,162
2012-09-01,SA,Male,Remanded,Non-ATSI,432
2012-09-01,SA,Male,Sentenced,ATSI,269
2012-09-01,SA,Male,Sentenced,Non-ATSI,1082
2012-09-01,TAS,Female,Remanded,ATSI,3
2012-09-01,TAS,Female,Remanded,Non-ATSI,5
2012-09-01,TAS,Female,Sentenced,ATSI,10
2012-09-01,TAS,Female,Sentenced,Non-ATSI,28
2012-09-01,TAS,Male,Remanded,ATSI,11
2012-09-01,TAS,Male,Remanded,Non-ATSI,66
2012-09-01,TAS,Male,Sentenced,ATSI,50
2012-09-01,TAS,Male,Sentenced,Non-ATSI,319
2012-09-01,VIC,Female,Remanded,ATSI,10
2012-09-01,VIC,Female,Remanded,Non-ATSI,75
2012-09-01,VIC,Female,Sentenced,ATSI,21
2012-09-01,VIC,Female,Sentenced,Non-ATSI,234
2012-09-01,VIC,Male,Remanded,ATSI,73
2012-09-01,VIC,Male,Remanded,Non-ATSI,863
2012-09-01,VIC,Male,Sentenced,ATSI,256
2012-09-01,VIC,Male,Sentenced,Non-ATSI,3395
2012-09-01,WA,Female,Remanded,ATSI,52
2012-09-01,WA,Female,Remanded,Non-ATSI,45
2012-09-01,WA,Female,Sentenced,ATSI,148
2012-09-01,WA,Female,Sentenced,Non-ATSI,187
2012-09-01,WA,Male,Remanded,ATSI,371
2012-09-01,WA,Male,Remanded,Non-ATSI,510
2012-09-01,WA,Male,Sentenced,ATSI,1375
2012-09-01,WA,Male,Sentenced,Non-ATSI,2252
2012-12-01,ACT,Female,Remanded,ATSI,1
2012-12-01,ACT,Female,Remanded,Non-ATSI,3
2012-12-01,ACT,Female,Sentenced,ATSI,2
2012-12-01,ACT,Female,Sentenced,Non-ATSI,9
2012-12-01,ACT,Male,Remanded,ATSI,15
2012-12-01,ACT,Male,Remanded,Non-ATSI,71
2012-12-01,ACT,Male,Sentenced,ATSI,29
2012-12-01,ACT,Male,Sentenced,Non-ATSI,142
2012-12-01,NSW,Female,Remanded,ATSI,80
2012-12-01,NSW,Female,Remanded,Non-ATSI,134
2012-12-01,NSW,Female,Sentenced,ATSI,125
2012-12-01,NSW,Female,Sentenced,Non-ATSI,314
2012-12-01,NSW,Male,Remanded,ATSI,511
2012-12-01,NSW,Male,Remanded,Non-ATSI,1987
2012-12-01,NSW,Male,Sentenced,ATSI,1487
2012-12-01,NSW,Male,Sentenced,Non-ATSI,5082
2012-12-01,NT,Female,Remanded,ATSI,20
2012-12-01,NT,Female,Remanded,Non-ATSI,3
2012-12-01,NT,Female,Sentenced,ATSI,56
2012-12-01,NT,Female,Sentenced,Non-ATSI,9
2012-12-01,NT,Male,Remanded,ATSI,238
2012-12-01,NT,Male,Remanded,Non-ATSI,44
2012-12-01,NT,Male,Sentenced,ATSI,895
2012-12-01,NT,Male,Sentenced,Non-ATSI,179
2012-12-01,QLD,Female,Remanded,ATSI,40
2012-12-01,QLD,Female,Remanded,Non-ATSI,64
2012-12-01,QLD,Female,Sentenced,ATSI,118
